scorer,,,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac
labeled-data,IC_OptoOnly_Sustained-240625_ic240514f-240625-113444_Vid1,img09761.png,381.13881575736934,133.91773396652465,406.50215410041295,166.94905832025583,424.78735151051416,138.63649458848624,438.943633376399,169.30843863123664,432.4553375212018,199.39053759624184,468.43588726365897,178.74595987515985,467.25619710816864,213.54681946212662,430.68580228796617,287.27745418027666
labeled-data,IC_OptoOnly_Sustained-240625_ic240514f-240625-113444_Vid1,img10222.png,520.3422541052366,135.68726919976024,489.67031006248624,115.04269147867825,478.4632535853274,137.45680443299585,460.1780561752262,113.27315624544264,452.51007016453855,87.31997282465383,435.4045629099278,125.65990287809183,405.32246394492256,92.03873344661545,299.15034995078656,63.726169714845874
labeled-data,IC_OptoOnly_Sustained-240625_ic240514f-240625-113444_Vid1,img11021.png,356.36532249207096,136.27711427750546,377.00990021315295,161.64045262054904,386.4474214570762,129.19897334456303,411.2209147223746,162.82014277603943,394.705252545509,187.59363604133785,435.99440798767296,169.30843863123664,423.0178162772786,202.33976298496785,369.3419142024654,262.5039609149782
labeled-data,IC_OptoOnly_Sustained-240625_ic240514f-240625-113444_Vid1,img14210.png,206.54467274479015,47.80035261572548,236.62677170979532,74.34338111425947,246.65413803146373,47.21050753798027,279.68546238519497,57.23787385964868,297.97065979529617,73.75353603651428,307.40818103921936,38.362831371802265,341.02935047069576,59.00740909288427,433.04518259894695,71.98400080327866
labeled-data,IC_OptoOnly_Sustained-240625_ic240514f-240625-113444_Vid1,img14789.png,471.38511265238503,310.87125729008466,438.943633376399,326.20722931145986,467.8460421859138,349.2111873435226,428.91626705473055,349.80103242126785,402.9630836339418,348.03149718803223,434.81471783218257,380.47297646401825,388.80680176805697,363.36746920940743,295.61127948431533,349.80103242126785
labeled-data,IC_OptoOnly_Sustained-240827_ic240714f-240827-131142_Vid1,img00949.png,256.6815043531321,214.7265096176171,261.4002649750937,181.1053401861407,232.49785616557887,183.46472049712148,236.0369266320501,149.25370598789988,245.47444787597328,123.30052256711107,208.3142079780257,145.71463552142868,203.00560227831892,105.6051702347551,130.4546577156593,157.51153707633267
labeled-data,IC_OptoOnly_Sustained-240827_ic240714f-240827-131142_Vid1,img00995.png,300.9198851840221,218.8554251618335,279.6854623851949,182.87487541937628,257.8611945086225,214.13666453987187,252.5525888089157,179.33580495290508,243.70491264273767,152.20293137662588,220.7009546106749,188.7733261968283,210.6735882890065,143.9451002881931,149.3297002035057,93.8082686798511
labeled-data,IC_OptoOnly_Sustained-240827_ic240714f-240827-131142_Vid1,img01241.png,416.5295204220813,204.69914329594866,398.83416808972527,169.30843863123667,376.4200551354077,191.13270650780905,364.6231535805037,154.5623116876067,362.2637732695229,126.24974795583708,335.1308996932437,143.3552552104479,329.2324489157917,110.91377593446188,228.36894062136247,79.65198681396629
labeled-data,IC_OptoOnly_Sustained-240827_ic240714f-240827-131142_Vid1,img01560.png,149.9195452812509,364.5471593648979,185.9000950237081,373.98468060882107,181.7711794794917,341.5432013328351,217.16188414420367,359.82839874293626,244.2947577204829,376.34406091980185,240.1658421762665,340.3635111773446,273.1971665299977,352.16041273224863,317.4355473608877,266.04303138144945
labeled-data,IC_OptoOnly_Sustained-240827_ic240714f-240827-131142_Vid1,img02102.png,198.87668673410252,125.65990287809188,233.0877012433241,128.6091282668179,224.24002507714607,90.85904329112509,253.73227896440608,107.96455054573588,273.1971665299977,129.1989733445631,282.0448426961757,94.39811375759629,302.0995753395125,120.94114225613029,407.6818442559033,142.76541013270267
labeled-data,IC_OptoOnly_Sustained-240827_ic240714f-240827-131142_Vid1,img02529.png,458.40852094199045,61.956634481610244,433.0451825989469,84.96059251367305,463.1272815639521,95.57780391308665,437.7639432209085,110.91377593446185,408.2716893336485,115.04269147867825,448.38115462032215,132.73804381103426,415.3498302665909,154.56231168760667,354.0059421810901,240.67969303840587
labeled-data,IC_OptoOnly_Sustained-240827_ic240714f-240827-131142_Vid1,img02836.png,179.4117991685109,389.9104977079415,201.2360670450833,355.69948319871986,168.7945877690973,354.51979304322947,183.54071471272727,331.5158350111667,205.95482766704487,325.02753915596946,164.0758271471357,319.1290883785175,183.54071471272727,295.53528526870946,184.7204048682177,191.13270650780908
labeled-data,IC_OptoOnly_Sustained-240827_ic240714f-240827-131142_Vid1,img04509.png,345.1582660149121,107.96455054573588,344.5684209371669,63.136324637100664,318.6152375163781,74.93322619200467,318.0253924386329,53.698803393177464,302.6894204172577,41.31205676052826,296.2011245620605,76.70276142524025,277.9159271519593,63.726169714845874,194.74777118988607,71.39415572553347
labeled-data,IC_OptoOnly_Sustained-240827_ic240714f-240827-131142_Vid1,img05643.png,392.3458722345281,314.41032775655583,421.24828104404287,342.1330464105802,431.2756473657113,310.87125729008466,448.9709996980673,328.56660962244064,452.51007016453855,357.4690184319554,473.7444929633657,320.30877853400784,477.8734085075821,357.4690184319554,448.38115462032215,422.9418220616726
labeled-data,IC_OptoOnly_Sustained-240827_ic240714f-240827-131142_Vid1,img06043.png,482.0023240517985,259.5547355262522,461.3577463307165,289.0469894135122,486.72108467376006,297.89466557969024,464.89681679718774,313.23063760106544,440.12332353188924,311.4611023678298,481.41247897405333,334.46506039989265,439.5334784541441,348.62134226577746,406.5021541004129,438.86763916079303
labeled-data,IC_OptoOnly_Sustained-240827_ic240714f-240827-131142_Vid1,img06270.png,377.5997452908981,311.4611023678298,410.6310696446293,330.33614485567625,406.5021541004129,302.02358112390664,431.8654924434565,305.5626515903778,448.9709996980673,327.9767645446954,447.2014644648317,284.3282287915506,473.7444929633657,304.97280651263264,503.82659192837093,374.57452568656623
labeled-data,IC_OptoOnly_Sustained-240827_ic240714f-240827-131142_Vid1,img08527.png,226.0095603103817,67.85508525906226,262.5799551305841,82.60121220269227,262.5799551305841,46.03081738248988,284.4042230071565,63.726169714845874,290.3026737846085,88.49966298014428,309.7675613502001,57.82771893739386,307.4081810392193,87.90981790239906,345.74811109265727,183.46472049712148
labeled-data,IC_OptoOnly_Sustained-240827_ic240714f-240827-131142_Vid1,img09097.png,325.6933784493205,461.87159719285586,319.20508259412327,419.9925966729466,292.0722090178441,434.73872361657664,286.1737582403921,408.19569511804264,295.6112794843153,384.60189200823464,257.8611945086225,414.09414589549465,255.5018141976417,386.9612723192154,216.5720390664585,297.8946655796903
labeled-data,IC_OptoOnly_Sustained-240827_ic240714f-240827-131142_Vid1,img09911.png,502.0570566951353,158.10138215407787,496.1586059176833,190.54286143006385,530.9594655046501,187.59363604133785,513.8539582500393,205.87883345143905,489.08046498474084,218.26558008408827,529.7797753491596,227.70310132801146,494.3890706844477,244.80860858262227,446.02177430934125,325.61738423371463
labeled-data,IC_OptoOnly_Sustained-240827_ic240714f-240827-131142_Vid1,img11445.png,497.33829607317375,152.79277645437105,468.43588726365886,136.86695935525066,464.89681679718774,162.82014277603946,437.7639432209085,145.12479044368345,417.7092105775717,124.48021272260146,411.8107598001197,157.51153707633264,378.7794354463885,141.58571997721225,274.9667017632333,146.8943256769191
labeled-data,IC_OptoOnly_Sustained-240827_ic240714f-240827-131142_Vid1,img11762.png,516.2133385610201,208.23821376241986,497.9281411509189,240.08984796066065,528.0102401159241,243.03907334938665,512.0844230168037,267.22272153693984,489.08046498474084,281.9688484805698,533.908690893376,288.45714433576705,509.72504270582294,309.10172205684904,443.0725489206153,374.57452568656623
labeled-data,IC_OptoOnly_Sustained-240827_ic240714f-240827-131142_Vid1,img12020.png,458.9983660197357,151.02324122113546,460.76790125297134,191.13270650780905,484.95154944052445,174.61704433094346,485.5413945182697,207.64836868467467,471.3851126523849,231.83201687222785,512.6742680945489,225.34372101703067,503.82659192837093,261.32427075948783,499.69767638415453,339.1838210218542
labeled-data,IC_OptoOnly_Sustained-240827_ic240714f-240827-131142_Vid1,img14386.png,355.7754774143257,189.95301635231868,389.9864919235473,199.39053759624184,385.8575763793309,169.89828370898186,411.8107598001197,178.15611479741466,429.5061121324757,199.98038267398707,432.45533752120167,157.51153707633264,451.92022508679327,180.51549510839547,546.2954375260254,200.57022775173226
labeled-data,IC_OptoOnly_Sustained-240827_ic240714f-240827-131142_Vid1,img15340.png,151.6890805144865,355.1096381209747,182.3610245572369,335.6447505553831,159.9469116029193,321.4884686894983,190.61885564566967,305.56265159037787,217.16188414420367,309.69156713459427,205.3649825892997,272.5313272366467,238.9861520207761,273.12117231439186,336.3105898487341,233.60155210546347
labeled-data,IC_OptoOnly_Sustained-240827_ic240714f-240827-131142_Vid1,img15504.png,174.10319346880408,160.46076246505868,165.84536238037128,191.13270650780908,195.3376162676313,189.3631712745735,177.64226393527528,216.49604485085268,153.4586157477221,234.1913971832087,195.3376162676313,241.2695381161511,168.2047426913521,265.4531863037043,204.77513751155448,355.1096381209747
labeled-data,IC_OptoOnly_Sustained-240827_ic240714f-240827-131142_Vid1,img15647.png,459.5882110974809,59.00740909288425,433.6350276766921,91.44888836887026,465.4866618749329,87.31997282465386,458.9983660197357,112.09346608995224,439.5334784541441,129.19897334456306,486.72108467376006,120.94114225613026,477.8734085075821,149.25370598789985,516.2133385610201,212.36712930663626
labeled-data,IC_OptoOnly_Sustained-240827_ic240714f-240827-131142_Vid1,img16161.png,293.8417442510797,180.5154951083955,318.0253924386329,150.4333961433903,284.40422300715653,146.30448059917387,302.6894204172577,113.86300132318789,330.41213907128207,100.29656453504828,278.5057722297045,97.34733914632227,302.0995753395125,79.65198681396626,365.8028437359941,23.616704428172262
labeled-data,IC_OptoOnly_Sustained-240827_ic240714f-240827-131142_Vid1,img16671.png,300.3300401062769,221.80465055055944,323.33399813833967,191.13270650780908,286.7636033181373,187.00379096359268,305.0488007282385,165.7693681647655,327.4629136825561,159.2810723095683,277.9159271519593,153.38262153211627,300.9198851840221,131.5583536555439,340.4395053929505,42.49174691601866
labeled-data,IC_OptoOnly_Sustained-240827_ic240714f-240827-131142_Vid1,img17272.png,218.93141937743934,202.9296080627131,208.31420797802576,166.3592132425107,184.13055979047255,184.6444106526119,182.95086963498213,164.58967800927508,188.25947533468894,144.5349453659383,155.81799605870293,166.3592132425107,171.15396808007813,145.12479044368348,210.67358828900655,69.0347754145527
labeled-data,IC_OptoOnly_Sustained-240827_ic240714f-240827-131142_Vid1,img17599.png,198.28684165635735,431.1996531501055,238.39630694303094,431.1996531501055,212.44312352224216,407.6058500402975,245.47444787597334,415.2738360509851,266.70887067480055,421.1722868284371,238.98615202077616,402.29724434059074,266.70887067480055,396.3987935631387,298.56050487304134,303.20327127939714
labeled-data,IC_OptoOnly_Sustained-240908_ic240724b-240908-112756_Vid1,img01213.png,542.1665219818088,140.99587489946705,530.9594655046501,171.66781894221745,566.9400152471073,168.71859355349156,555.1431136922033,195.26162205202556,532.1391556601405,214.13666453987196,579.3267618797565,219.44527023957872,552.1938883034774,241.26953811615115,563.9907898583814,333.2853702444024
labeled-data,IC_OptoOnly_Sustained-240908_ic240724b-240908-112756_Vid1,img02217.png,549.2446629147514,276.070397703118,559.861874314165,244.80860858262233,530.9594655046502,250.11721428232917,539.217296593083,219.44527023957872,544.5259022927897,192.31239666329955,515.0336484055298,208.23821376241995,501.4672116173902,167.53890339800114,411.2209147223746,162.23029769829435
labeled-data,IC_OptoOnly_Sustained-240908_ic240724b-240908-112756_Vid1,img02225.png,502.64690177288065,294.94544019096435,538.0376064375926,280.1993132473344,514.4438033277845,264.8633412259592,532.7290007378857,244.21876350487716,556.9126489254389,237.73046764967992,515.0336484055298,225.93356609477595,530.9594655046502,199.39053759624196,464.8968167971878,147.48417075466435
labeled-data,IC_OptoOnly_Sustained-240908_ic240724b-240908-112756_Vid1,img02258.png,356.9551675698162,359.8283987429364,393.5255623900186,359.8283987429364,374.060674824427,339.1838210218544,405.3224639449226,321.4884686894984,430.095957210221,325.0275391559696,391.756027156783,300.2540458906712,428.3264219769854,284.32822879155077,456.638985708755,199.98038267398715
labeled-data,IC_OptoOnly_Sustained-240908_ic240724b-240908-112756_Vid1,img03762.png,443.66239399836064,31.284690438859947,436.5842530654182,70.80431064778836,469.61557741914936,57.827718937393946,462.537436486207,82.01136712494716,448.3811546203222,103.24578992377434,487.3109297515054,97.93718422406755,474.9241831188562,124.48021272260155,534.4985359711213,185.82410080810234
labeled-data,IC_OptoOnly_Sustained-240908_ic240724b-240908-112756_Vid1,img05677.png,208.31420797802576,294.9454401909643,223.06033492165574,263.09380599272356,192.97823595665056,268.9922567701755,203.00560227831897,238.3203127274251,226.00956031038174,233.01170702771836,182.36102455723693,223.57418578379512,217.75172922194895,195.26162205202553,253.73227896440613,115.04269147867831
labeled-data,IC_OptoOnly_Sustained-240908_ic240724b-240908-112756_Vid1,img06117.png,381.72866083511457,289.63683449125756,364.0333085027586,263.6836510704688,351.6465618701094,281.96884848057,322.1543079828494,260.14458060399755,296.20112456206056,241.85938319389632,293.8417442510798,278.42977801409876,257.8611945086226,258.375045370762,169.38443284684251,228.8827914835019
labeled-data,IC_OptoOnly_Sustained-240908_ic240724b-240908-112756_Vid1,img06242.png,465.48666187493296,396.988638640884,450.1506898535578,371.0354552200952,427.7365768992402,395.80894848539356,421.248281044043,373.39483553107596,418.8889007330622,356.2893282764652,398.8341680897254,383.42220185274437,392.93571731227337,357.4690184319556,307.9980261169646,320.30877853400796
labeled-data,IC_OptoOnly_Sustained-240908_ic240724b-240908-112756_Vid1,img07412.png,397.06463285648977,419.40275159520155,385.2677313015858,388.73080755245115,358.1348577253066,407.6058500402976,348.6973364813834,374.5745256865664,362.8536183472682,358.648708587446,330.4121390712822,359.23855366519115,339.84966031520537,334.46506039989276,292.6620540955894,256.01566505978116
labeled-data,IC_OptoOnly_Sustained-240908_ic240724b-240908-112756_Vid1,img08065.png,318.61523751637816,104.42548007926473,348.10749140363816,90.85904329112515,328.0527587603014,69.62462049229794,352.23640694785456,69.03477541455274,365.212998658249,90.26919821337995,372.2911395911914,56.64802878190354,381.1388157573694,96.16764899083194,451.33038000904816,79.65198681396635
labeled-data,IC_OptoOnly_Sustained-240908_ic240724b-240908-112756_Vid1,img08560.png,287.94329347362776,76.11291634749514,320.3847727496138,85.55043759141833,312.126941661181,55.468338626413136,336.3105898487342,63.136324637100735,348.6973364813834,83.78090235818274,358.7247028030518,46.62066246023513,380.5489706796242,83.19105728043755,461.94759140846185,77.88245158073076
labeled-data,IC_OptoOnly_Sustained-240908_ic240724b-240908-112756_Vid1,img08834.png,285.583913162647,106.19501531250032,317.43554736088777,89.08950805788953,292.6620540955894,69.03477541455274,325.69337844932056,63.72616971484593,345.7481110926574,85.55043759141833,336.90043492647936,40.72221168278313,367.57237896922976,63.72616971484593,459.58821109748095,67.26524018131715
labeled-data,IC_OptoOnly_Sustained-240908_ic240724b-240908-112756_Vid1,img09410.png,515.623493483275,273.7110173921372,497.928141150919,304.97280651263276,526.8305499604338,303.79311635714237,517.9828737942557,338.004130866364,496.15860591768336,348.62134226577757,526.2407048826885,376.34406091980196,487.90077482925057,392.85972309666755,417.1193654998266,448.3051604047164
labeled-data,IC_OptoOnly_Sustained-240908_ic240724b-240908-112756_Vid1,img09470.png,342.7988857039314,149.2537059878999,369.9317592802106,169.89828370898195,372.8809846689366,138.04664951074113,407.6818442559034,145.71463552142873,434.2248727544374,161.64045262054915,433.045182598947,123.30052256711113,474.33433804111104,134.50757904426993,562.8110997028909,121.53098733387554
labeled-data,IC_OptoOnly_Sustained-240908_ic240724b-240908-112756_Vid1,img09765.png,212.44312352224216,99.70671945730311,232.49785616557898,125.07005780034672,240.16584217626655,95.57780391308671,272.01747637450734,97.93718422406752,287.94329347362776,108.55439562348113,286.17375824039215,73.75353603651433,319.2050825941234,75.52307126974995,395.8849427009994,34.23391582758594
labeled-data,IC_OptoOnly_Sustained-240908_ic240724b-240908-112756_Vid1,img10437.png,265.52918051931016,251.88674951556473,250.19320849793496,215.31635469536232,236.62677170979538,238.91015780517037,226.00956031038174,216.4960448508527,221.29079968842018,196.44131220751592,202.41575720057375,230.65232671673746,195.33761626763135,204.69914329594872,156.99768621419332,270.1719469256659
labeled-data,IC_OptoOnly_Sustained-240908_ic240724b-240908-112756_Vid1,img11132.png,191.79854580116017,357.46901843195553,226.00956031038174,343.3127365660708,204.77513751155453,324.4376940782243,221.88064476616535,315.5900179120464,240.16584217626655,306.15249666812315,196.51730642312174,296.7149754241999,217.75172922194895,267.8125666146852,181.7711794794917,181.10534018614072
labeled-data,IC_OptoOnly_Sustained-240908_ic240724b-240908-112756_Vid1,img11832.png,306.8183359614742,342.1330464105804,284.99406808490176,317.35955314528195,271.4276312967622,343.90258164381595,247.83382818695418,319.7189334562628,244.88460279822817,296.71497542419996,214.80250383322294,323.8478490004792,207.72436290028054,276.66024278086314,220.70095461067496,191.1327065078091
labeled-data,IC_OptoOnly_Sustained-240908_ic240724b-240908-112756_Vid1,img12226.png,433.045182598947,116.81222671191395,466.6663520304234,124.48021272260155,459.58821109748095,96.75749406857713,490.8500002179766,107.37470546799074,511.4945779390586,125.65990287809194,515.0336484055298,87.90981790239914,538.0376064375926,93.21842360210596,498.51798622866426,46.03081738248995
labeled-data,IC_OptoOnly_Sustained-240908_ic240724b-240908-112756_Vid1,img12255.png,319.2050825941234,51.33942308219674,348.10749140363816,50.74957800445154,335.1308996932438,26.56592981689834,374.060674824427,24.206549505917536,393.5255623900186,46.62066246023513,412.400604877865,12.40964795101354,438.943633376399,30.69484536111475,520.3422541052365,54.288648470922745
labeled-data,IC_OptoOnly_Sustained-240908_ic240724b-240908-112756_Vid1,img12623.png,315.076167049907,313.8204826788108,286.76360331813737,294.3555951132192,284.4042230071566,320.30877853400796,256.091659275387,303.79311635714237,249.60336342018974,285.50791894704116,231.90801108783376,320.8986236117532,211.26343336675177,289.0469894135124,172.92350331331374,210.59759407340073
labeled-data,IC_OptoOnly_Sustained-240908_ic240724b-240908-112756_Vid1,img12637.png,349.28718155912856,183.4647204971215,319.2050825941234,206.46867852918433,351.05671679236417,217.67573500634316,319.79492767186855,244.21876350487716,295.02143440657017,248.93752412683872,316.8457022831426,280.7891583250796,275.55654684097857,280.7891583250796,190.61885564566973,267.8125666146851
labeled-data,IC_OptoOnly_Sustained-240908_ic240724b-240908-112756_Vid1,img14454.png,308.58787119470975,153.3826215321163,299.15034995078656,122.7106774893659,280.86515254068536,139.22633966623152,260.81041989734854,116.81222671191392,256.091659275387,96.1676489908319,237.80646186528577,135.68726919976032,215.39234891096817,115.04269147867831,163.4859820693905,175.2068894086887
labeled-data,IC_OptoOnly_Sustained-240908_ic240724b-240908-112756_Vid1,img15498.png,367.57237896922976,450.074695637952,379.3692805241338,419.40275159520155,351.05671679236417,425.8910474503988,346.3379561704026,398.1683287963744,344.568420937167,372.21514537558556,322.74415306059456,412.3246106622592,301.50973026176734,380.47297646401836,227.18925046587214,329.156454700186
labeled-data,IC_OptoOnly_Sustained-240908_ic240724b-240908-112756_Vid1,img15968.png,232.49785616557898,391.68003294117716,262.57995513058415,385.7815821637252,244.29475772048295,365.13700444264316,280.86515254068536,362.7776241316624,303.27926549500296,382.8323567749992,290.89251886235377,339.77366609959955,326.2832235270658,348.62134226577757,352.23640694785456,263.6836510704688
labeled-data,IC_OptoOnly_Sustained-240926_ic240815c-240926-141754_Vid1,img00877.png,158.17737636968369,369.2659199868595,178.2321090130205,397.5784837186291,199.4665318118477,370.4456101423499,208.90405305577087,399.3480189518647,213.6228136777325,423.5316671394179,238.39630694303088,392.2698780189222,246.0642929537185,425.8910474503986,333.9512095377533,440.0473293162834
labeled-data,IC_OptoOnly_Sustained-240926_ic240815c-240926-141754_Vid1,img01532.png,398.2443230119801,93.80826867985115,385.8575763793309,59.59725417062953,365.8028437359941,78.47229665847593,351.0567167923641,54.288648470922745,339.2598152374601,30.10500028336954,325.10353337157534,66.67539510357193,309.76756135020014,42.491746916018734,218.93141937743928,41.901901838273524
labeled-data,IC_OptoOnly_Sustained-240926_ic240815c-240926-141754_Vid1,img02532.png,214.21265875547772,50.74957800445153,208.3142079780257,78.47229665847593,242.52522248724733,78.47229665847593,215.98219398871333,100.29656453504833,187.0797851791985,108.55439562348113,224.8298701548913,124.48021272260152,187.66963025694372,139.81618474397672,158.76722144742888,227.1132562502663
labeled-data,IC_OptoOnly_Sustained-240926_ic240815c-240926-141754_Vid1,img03750.png,502.0570566951353,358.6487085874459,507.9555074725873,327.38691946695036,482.59216912954366,323.25800392273396,508.5453525503325,296.12513034645474,530.3696204269049,285.5079189470411,490.85000021797657,276.0703977031179,528.6000851936693,256.01566505978116,533.9086908933762,168.12874847574636
labeled-data,IC_OptoOnly_Sustained-240926_ic240815c-240926-141754_Vid1,img04963.png,460.76790125297134,408.7855401957879,430.0959572102209,389.91049770794154,422.4279711995333,422.9418220616727,407.6818442559033,407.6058500402975,397.65447793423493,389.91049770794154,387.6271116125665,430.60980807236035,364.03330850275853,414.09414589549476,276.7362369964689,396.98863864088395
labeled-data,IC_OptoOnly_Sustained-240926_ic240815c-240926-141754_Vid1,img05010.png,476.69371835209176,355.10963812097475,438.9436333763989,364.54715936489794,457.2288307865001,387.55111739696076,429.5061121324757,386.3714272414703,401.78339347845133,384.01204693048953,427.14673182149494,415.27383605098515,388.8068017680569,419.4027515952015,305.6386458059837,396.98863864088395
labeled-data,IC_OptoOnly_Sustained-240926_ic240815c-240926-141754_Vid1,img05389.png,527.4203950381789,230.65232671673758,522.7016344162173,202.92960806271316,492.0296903734669,210.59759407340076,506.1859722393517,190.54286143006397,528.0102401159241,176.38657956417916,482.59216912954366,178.74595987515997,497.33829607317375,159.87091738731357,443.66239399836047,87.90981790239914
labeled-data,IC_OptoOnly_Sustained-240926_ic240815c-240926-141754_Vid1,img06044.png,295.02143440657017,38.95267644954749,263.1698002083294,49.569887848961095,284.99406808490176,69.62462049229791,251.96274373117058,80.83167696945671,228.95878569910775,83.78090235818269,256.091659275387,102.65594484602909,224.24002507714619,123.8903676448563,177.05241885753014,206.4686785291843
labeled-data,IC_OptoOnly_Sustained-240926_ic240815c-240926-141754_Vid1,img06473.png,392.3458722345282,438.8676391607931,367.5723789692298,415.2738360509851,354.5957872588354,440.0473293162835,331.5918292267726,422.94182206167267,315.076167049907,404.0667795738263,309.177716272455,441.8168645495191,277.3260820742142,420.5824417506919,184.72040486821777,407.0160049625523
labeled-data,IC_OptoOnly_Sustained-240926_ic240815c-240926-141754_Vid1,img07938.png,424.7873515105142,362.1877790539171,454.8694504755194,361.5979339761719,435.40456290992785,337.4142857886187,474.9241831188562,335.6447505553831,503.2367468506258,345.6721168770515,475.5140281966014,315.5900179120463,513.2641131722942,303.7931163571423,522.1117893384721,222.98434070604986
labeled-data,IC_OptoOnly_Sustained-240926_ic240815c-240926-141754_Vid1,img08585.png,401.7833934784514,117.40207178965909,428.9162670547306,138.04664951074108,438.94363337639896,105.6051702347551,451.92022508679344,123.8903676448563,462.537436486207,146.8943256769191,471.385112652385,107.37470546799068,492.61953545121224,130.9685085777987,533.9086908933762,208.2382137624199
labeled-data,IC_OptoOnly_Sustained-240926_ic240815c-240926-141754_Vid1,img08706.png,496.15860591768336,368.0862298313691,503.2367468506258,330.9259899334215,466.6663520304234,333.8752153221475,492.61953545121224,303.7931163571423,514.4438033277845,297.3048205019451,473.1546478856206,294.35559511321907,495.5687608399382,261.3242707594879,504.41643700611627,170.4881287867271
labeled-data,IC_OptoOnly_Sustained-240926_ic240815c-240926-141754_Vid1,img09455.png,236.03692663205015,375.7542158420567,265.52918051931016,384.6018920082347,270.2479411412718,351.5705676545035,293.25189917333455,374.5745256865663,304.45895565049335,400.5277091073551,313.8964768944166,365.1370044426431,335.1308996932438,381.06282154176347,419.4787458108074,343.31273656607067
labeled-data,IC_OptoOnly_Sustained-240926_ic240815c-240926-141754_Vid1,img10299.png,366.9825338914846,113.27315624544269,395.2950976232542,140.4060298217219,401.1935484007062,111.50362101220708,424.197506432769,120.94114225613029,440.1233235318894,142.7654101327027,450.1506898535578,103.24578992377428,470.20542249689464,134.5075790442699,529.1899302714146,199.9803826739871
labeled-data,IC_OptoOnly_Sustained-240926_ic240815c-240926-141754_Vid1,img10698.png,254.32212404215136,439.4574842385383,279.68546238519497,442.4067096272643,273.1971665299978,415.8636811287303,313.8964768944166,427.0707376058891,339.2598152374602,444.7660899382451,335.720744770989,408.7855401957879,375.2403649799174,421.7621319061823,438.94363337639896,370.4456101423499
labeled-data,IC_OptoOnly_Sustained-240926_ic240815c-240926-141754_Vid1,img10747.png,155.2281509809577,246.5781438158579,171.74381315782335,272.5313272366467,197.69699657861213,256.60551013752627,191.20870072341495,287.8672992580219,171.74381315782335,309.1017220568491,211.26343336675177,306.7423417458683,198.28684165635735,330.9259899334215,273.1971665299978,366.9065396758787
labeled-data,IC_OptoOnly_Sustained-240926_ic240815c-240926-141754_Vid1,img11252.png,512.0844230168037,183.4647204971215,489.080464984741,160.46076246505868,475.5140281966014,191.7225515855543,463.1272815639522,155.1521567653519,461.35774633071657,132.7380438110343,433.63502767669223,153.3826215321163,432.4553375212018,119.7614521006399,475.5140281966014,70.8043106477883
labeled-data,IC_OptoOnly_Sustained-240926_ic240815c-240926-141754_Vid1,img11569.png,292.6620540955894,106.19501531250029,327.4629136825562,113.86300132318789,323.3339981383398,78.4722966584759,352.23640694785456,91.44888836887029,372.8809846689366,106.78486039024548,371.111449435701,65.49570494808148,400.0138582452158,89.0895080578895,462.537436486207,137.45680443299588
labeled-data,IC_OptoOnly_Sustained-240926_ic240815c-240926-141754_Vid1,img11780.png,352.23640694785456,396.39879356313867,387.0372665348214,404.6566246515715,377.59974529089817,371.6253002978403,410.6310696446294,385.19173708597987,428.9162670547306,408.1956951180427,430.095957210221,371.0354552200951,447.20146446483176,389.3206526301963,500.87736653964504,326.7970743892051
labeled-data,IC_OptoOnly_Sustained-240926_ic240815c-240926-141754_Vid1,img12673.png,109.22023491683213,292.5860598799835,131.6343478711497,312.6407925233203,145.79062973703452,282.5586935583151,159.35706652517416,318.5392433007723,148.15001004801536,340.3635111773447,178.82195409076576,306.74234174586826,184.72040486821777,348.0314971880323,266.70887067480055,363.9573142871527
labeled-data,IC_OptoOnly_Sustained-240926_ic240815c-240926-141754_Vid1,img13575.png,480.8226338963082,175.20688940868868,489.6703100624862,200.5702277517323,519.1625639497462,185.2342557303571,513.8539582500393,208.82805884016508,497.3382960731738,224.75387593928548,537.4477613598474,222.98434070604986,515.0336484055298,240.6796930384059,507.3656623948422,338.5939759441091
labeled-data,IC_OptoOnly_Sustained-240926_ic240815c-240926-141754_Vid1,img13806.png,184.72040486821777,245.9882987381127,217.16188414420378,249.52736920458392,210.08374321126138,213.54681946212668,233.08770124332415,237.14062257193467,233.08770124332415,260.1445806039975,251.96274373117058,234.7812422609539,256.68150435313214,260.73442568174266,341.619195548441,310.2814122123395
labeled-data,IC_OptoOnly_Sustained-240926_ic240815c-240926-141754_Vid1,img14816.png,446.6116193870866,238.9101578051703,421.248281044043,228.2929464057567,418.8889007330622,256.60551013752627,391.1661820790378,232.4218619499731,377.009900213153,209.41790391791028,367.5723789692298,247.7578339713483,339.84966031520537,223.5741857837951,244.88460279822817,219.4452702395787
labeled-data,IC_OptoOnly_Sustained-240926_ic240815c-240926-141754_Vid1,img15044.png,387.0372665348214,215.3163546953623,420.6584359662978,224.1640308615403,405.3224639449226,188.7733261968283,425.3771965882594,188.7733261968283,444.842084153851,204.6991432959487,438.94363337639896,166.9490583202559,467.2561971081686,187.00379096359268,517.3930287165106,253.0664396710551
